"Temp_c_avg","Precip_mm_Total","solarRad_avg","RH2M_avg","Location","Year","Latitude","Longitude","Elevation_m"
18.0047712418301,227.24,20.017385620915,69.6913071895425,"Inwood, Ontario",2009,42.8180452,-81.9824943,208.86
18.6755555555556,254.95,20.017385620915,71.5445751633987,"Palmyra, Ontario",2009,42.4417769,-81.7668795,209.82
18.6755555555556,254.95,20.017385620915,71.5445751633987,"Ridgetown, Ontario",2009,42.4392352,-81.8870513,211.86
18.1972549019608,224.4,20.017385620915,67.0918300653595,"Talbotville, Ontario",2009,42.8031625,-81.2531447,234.85
18.6755555555556,254.95,19.6658169934641,71.5445751633987,"Chatham, Ontario",2009,42.4057219,-82.1853837,180.83
17.8570588235294,388.44,19.6507843137255,76.6296078431373,"Malden, Ontario",2009,42.2624517,-83.0635175,178.85
18.8212418300654,365.91,19.6658169934641,76.2993464052288,"Merlin, Ontario",2009,42.2408775,-82.2314,189.82
18.8212418300654,365.91,19.6658169934641,76.2993464052288,"Woodslee, Ontario",2009,42.21478,-82.7206993,183.19
17.5567973856209,482.06,18.3558169934641,73.3135294117647,"Dundalk, Ontario",2010,44.1691536,-80.3965759,519.87
17.8758169934641,430.64,18.0004575163399,71.9866666666667,"Eganville, Ontario",2010,45.5406943,-77.1004317,172.5
18.5890849673203,416.85,19.0996732026144,70.8217647058824,"Elora, Ontario",2010,43.681148,-80.429581,377.87
18.8371895424837,362.03,19.0996732026144,70.2459477124183,"Listowel, Ontario",2010,43.731593,-80.952882,377.55
18.8371895424837,362.03,18.7612418300654,70.2459477124183,"Brussels, Ontario",2010,43.7433558,-81.2506263,340.87
17.7341176470588,551.13,18.3179738562092,77.8650326797386,"Ottawa, Ontario",2010,45.4208777,-75.6901106,71.11
18.1917647058824,535.4,18.3179738562092,77.1988235294118,"Winchester, Ontario",2010,45.0928774,-75.35299,79.89
18.8371895424837,362.03,18.7612418300654,70.2459477124183,"Exeter, Ontario",2010,43.3449871,-81.4801081,268.39
18.8371895424837,362.03,18.7612418300654,70.2459477124183,"St. Pauls, Ontario",2010,43.3208052,-81.0516163,351.85
20.1983006535948,297.9,19.0996732026144,65.7270588235294,"Woodstock, Ontario",2010,43.1301111,-80.7562977,303.89
20.093660130719,276.69,19.9753594771242,68.2723529411765,"Inwood, Ontario",2010,42.8180452,-81.9824943,208.86
20.627385620915,273.11,19.9753594771242,70.0881699346405,"Palmyra, Ontario",2010,42.4417769,-81.7668795,209.82
20.627385620915,273.11,19.9753594771242,70.0881699346405,"Ridgetown, Ontario",2010,42.4392352,-81.8870513,211.86
20.1216339869281,255.68,19.9753594771242,66.2854248366013,"Talbotville, Ontario",2010,42.8031625,-81.2531447,234.85
20.627385620915,273.11,19.7084967320261,70.0881699346405,"Chatham, Ontario",2010,42.4057219,-82.1853837,180.83
19.9937908496732,476.84,19.4116339869281,74.162614379085,"Malden, Ontario",2010,42.2624517,-83.0635175,178.85
20.6330718954248,438.24,19.7084967320261,75.2843137254902,"Merlin, Ontario",2010,42.2408775,-82.2314,189.82
20.6330718954248,438.24,19.7084967320261,75.2843137254902,"Woodslee, Ontario",2010,42.21478,-82.7206993,183.19
17.1845098039216,410.22,18.5313071895425,75.889477124183,"Dundalk, Ontario",2011,44.1691536,-80.3965759,519.87
17.4840522875817,413.7,18.5202614379085,76.0411764705882,"Eganville, Ontario",2011,45.5406943,-77.1004317,172.5
18.1806535947712,360.01,18.877908496732,73.9352287581699,"Elora, Ontario",2011,43.681148,-80.429581,377.87
18.388431372549,333.9,18.877908496732,73.2355555555555,"Listowel, Ontario",2011,43.731593,-80.952882,377.55
18.388431372549,333.9,18.780522875817,73.2355555555555,"Brussels, Ontario",2011,43.7433558,-81.2506263,340.87
17.6886274509804,444.57,18.5406535947712,80.2711111111111,"Ottawa, Ontario",2011,45.4208777,-75.6901106,71.11
18.1938562091503,419.59,18.5406535947712,79.6037908496732,"Winchester, Ontario",2011,45.0928774,-75.35299,79.89
18.388431372549,333.9,18.780522875817,73.2355555555555,"Exeter, Ontario",2011,43.3449871,-81.4801081,268.39
18.388431372549,333.9,18.780522875817,73.2355555555555,"St. Pauls, Ontario",2011,43.3208052,-81.0516163,351.85
19.6391503267974,308.27,18.877908496732,69.6641830065359,"Woodstock, Ontario",2011,43.1301111,-80.7562977,303.89
19.1281045751634,336.46,19.6652941176471,74.2335947712418,"Inwood, Ontario",2011,42.8180452,-81.9824943,208.86
19.6653594771242,383.49,19.6652941176471,75.7527450980392,"Palmyra, Ontario",2011,42.4417769,-81.7668795,209.82
19.6653594771242,383.49,19.6652941176471,75.7527450980392,"Ridgetown, Ontario",2011,42.4392352,-81.8870513,211.86
19.5617647058824,281.47,19.6652941176471,70.2775816993464,"Talbotville, Ontario",2011,42.8031625,-81.2531447,234.85
19.6653594771242,383.49,19.2141830065359,75.7527450980392,"Chatham, Ontario",2011,42.4057219,-82.1853837,180.83
19.1072549019608,550.01,19.1251633986928,79.0965359477124,"Malden, Ontario",2011,42.2624517,-83.0635175,178.85
20.0141176470588,524.31,19.2141830065359,78.8777124183007,"Merlin, Ontario",2011,42.2408775,-82.2314,189.82
20.0141176470588,524.31,19.2141830065359,78.8777124183007,"Woodslee, Ontario",2011,42.21478,-82.7206993,183.19
18.7538562091503,367.27,20.6333986928105,67.8981699346405,"Elora, Ontario",2012,43.681148,-80.429581,377.87
18.9219607843137,343.69,20.6333986928105,67.7881045751634,"Listowel, Ontario",2012,43.731593,-80.952882,377.55
19.119477124183,357.38,19.5048366013072,70.0786274509804,"Winchester, Ontario",2012,45.0928774,-75.35299,79.89
18.9219607843137,343.69,20.7769934640523,67.7881045751634,"Exeter, Ontario",2012,43.3449871,-81.4801081,268.39
18.9219607843137,343.69,20.7769934640523,67.7881045751634,"St. Pauls, Ontario",2012,43.3208052,-81.0516163,351.85
20.0725490196078,411.56,20.6333986928105,65.1519607843137,"Woodstock, Ontario",2012,43.1301111,-80.7562977,303.89
19.6367320261438,376.21,21.2635947712418,69.4911111111111,"Inwood, Ontario",2012,42.8180452,-81.9824943,208.86
20.1814379084967,421.77,21.2635947712418,70.7730718954248,"Palmyra, Ontario",2012,42.4417769,-81.7668795,209.82
20.1814379084967,421.77,21.2635947712418,70.7730718954248,"Ridgetown, Ontario",2012,42.4392352,-81.8870513,211.86
19.7918300653595,404.08,21.2635947712418,66.690522875817,"Talbotville, Ontario",2012,42.8031625,-81.2531447,234.85
20.1814379084967,421.77,21.1662745098039,70.7730718954248,"Chatham, Ontario",2012,42.4057219,-82.1853837,180.83
20.0213725490196,349.95,21.3556209150327,70.6392810457516,"Malden, Ontario",2012,42.2624517,-83.0635175,178.85
20.7099346405229,391.98,21.1662745098039,72.5449673202614,"Merlin, Ontario",2012,42.2408775,-82.2314,189.82
20.7099346405229,391.98,21.1662745098039,72.5449673202614,"Woodslee, Ontario",2012,42.21478,-82.7206993,183.19
16.5381045751634,415.33,19.5649019607843,75.6532026143791,"Dundalk, Ontario",2013,44.1691536,-80.3965759,519.87
17.0452287581699,455.04,19.6949673202614,76.7005882352941,"Elora, Ontario",2013,43.681148,-80.429581,377.87
16.9288235294118,482.36,18.4966666666667,77.7271895424837,"Ottawa, Ontario",2013,45.4208777,-75.6901106,71.11
17.601568627451,453.36,18.4966666666667,75.9150326797386,"Winchester, Ontario",2013,45.0928774,-75.35299,79.89
17.3780392156863,426.47,19.5264705882353,75.6085620915033,"Exeter, Ontario",2013,43.3449871,-81.4801081,268.39
17.3780392156863,426.47,19.5264705882353,75.6085620915033,"St. Pauls, Ontario",2013,43.3208052,-81.0516163,351.85
18.3947058823529,452.47,19.6949673202614,73.4959477124183,"Woodstock, Ontario",2013,43.1301111,-80.7562977,303.89
18.1861437908497,410.22,19.9852287581699,76.6320261437909,"Inwood, Ontario",2013,42.8180452,-81.9824943,208.86
18.8118300653595,407.2,19.9852287581699,76.8786274509804,"Palmyra, Ontario",2013,42.4417769,-81.7668795,209.82
18.8118300653595,407.2,19.9852287581699,76.8786274509804,"Ridgetown, Ontario",2013,42.4392352,-81.8870513,211.86
18.1664052287582,454.1,19.9852287581699,75.1209803921569,"Talbotville, Ontario",2013,42.8031625,-81.2531447,234.85
18.8118300653595,407.2,19.5560130718954,76.8786274509804,"Chatham, Ontario",2013,42.4057219,-82.1853837,180.83
18.7257516339869,431.68,19.6649019607843,77.6032026143791,"Malden, Ontario",2013,42.2624517,-83.0635175,178.85
19.4530065359477,414.83,19.5560130718954,77.6605882352941,"Merlin, Ontario",2013,42.2408775,-82.2314,189.82
19.4530065359477,414.83,19.5560130718954,77.6605882352941,"Woodslee, Ontario",2013,42.21478,-82.7206993,183.19
15.9535947712418,410,19.4959477124183,76.9669281045752,"Arthur, Ontario",2014,43.8309446,-80.5355526,460.95
16.7033333333333,444.13,19.4959477124183,76.4904575163399,"Elora, Ontario",2014,43.681148,-80.429581,377.87
16.8972549019608,441.89,19.4959477124183,76.0602614379085,"Listowel, Ontario",2014,43.731593,-80.952882,377.55
16.7967973856209,487.95,18.5735947712418,78.8777777777778,"Ottawa, Ontario",2014,45.4208777,-75.6901106,71.11
16.8972549019608,441.89,19.3530065359477,76.0602614379085,"Exeter, Ontario",2014,43.3449871,-81.4801081,268.39
16.8972549019608,441.89,19.3530065359477,76.0602614379085,"St. Pauls, Ontario",2014,43.3208052,-81.0516163,351.85
18.0962745098039,439.95,19.4959477124183,73.0835294117647,"Woodstock, Ontario",2014,43.1301111,-80.7562977,303.89
17.6522222222222,452.43,20.0496078431373,76.8701307189542,"Inwood, Ontario",2014,42.8180452,-81.9824943,208.86
18.4360130718954,457.13,20.0496078431373,76.6262091503268,"Palmyra, Ontario",2014,42.4417769,-81.7668795,209.82
18.4360130718954,457.13,20.0496078431373,76.6262091503268,"Ridgetown, Ontario",2014,42.4392352,-81.8870513,211.86
17.8286928104575,447.84,20.0496078431373,74.77,"Talbotville, Ontario",2014,42.8031625,-81.2531447,234.85
18.4360130718954,457.13,19.6035294117647,76.6262091503268,"Chatham, Ontario",2014,42.4057219,-82.1853837,180.83
18.3292156862745,504.94,19.4188235294118,76.6769934640523,"Malden, Ontario",2014,42.2624517,-83.0635175,178.85
19.2060784313725,465.66,19.6035294117647,76.3150326797386,"Merlin, Ontario",2014,42.2408775,-82.2314,189.82
19.2060784313725,465.66,19.6035294117647,76.3150326797386,"Woodslee, Ontario",2014,42.21478,-82.7206993,183.19
16.1691503267974,271.77,17.3487581699346,73.6558169934641,"New Liskeard, Ontario",2015,47.508731,-79.6789029,182
17.9464705882353,374.34,19.8087581699346,72.9596078431372,"Elora, Ontario",2015,43.681148,-80.429581,377.87
17.9369281045752,437.89,19.1109150326797,75.9234640522876,"Ottawa, Ontario",2015,45.4208777,-75.6901106,71.11
17.9852287581699,380.87,19.4074509803922,73.4308496732026,"Exeter, Ontario",2015,43.3449871,-81.4801081,268.39
17.9852287581699,380.87,19.4074509803922,73.4308496732026,"St. Pauls, Ontario",2015,43.3208052,-81.0516163,351.85
18.6624183006536,399.73,19.1109150326797,72.6846405228758,"Winchester, Ontario",2015,45.0928774,-75.35299,79.89
19.0264705882353,427.72,19.8087581699346,71.3669281045752,"Woodstock, Ontario",2015,43.1301111,-80.7562977,303.89
18.6237908496732,412.7,20.1038562091503,75.415816993464,"Inwood, Ontario",2015,42.8180452,-81.9824943,208.86
19.2684967320261,432.36,20.1038562091503,75.9817647058824,"Palmyra, Ontario",2015,42.4417769,-81.7668795,209.82
19.2684967320261,432.36,20.1038562091503,75.9817647058824,"Ridgetown, Ontario",2015,42.4392352,-81.8870513,211.86
18.7974509803922,421.91,20.1038562091503,72.8981045751634,"Talbotville, Ontario",2015,42.8031625,-81.2531447,234.85
19.2684967320261,432.36,19.5962745098039,75.9817647058824,"Chatham, Ontario",2015,42.4057219,-82.1853837,180.83
19.301568627451,466.61,19.1160784313726,75.6639215686274,"Malden, Ontario",2015,42.2624517,-83.0635175,178.85
19.8392810457516,454.57,19.5962745098039,77.1934640522876,"Merlin, Ontario",2015,42.2408775,-82.2314,189.82
19.8392810457516,454.57,19.5962745098039,77.1934640522876,"Woodslee, Ontario",2015,42.21478,-82.7206993,183.19
17.8813071895425,332.48,21.4096078431373,70.5975163398693,"Arthur, Ontario",2016,43.8309446,-80.5355526,460.95
18.7403921568627,298.99,21.4096078431373,69.461568627451,"Elora, Ontario",2016,43.681148,-80.429581,377.87
17.9756209150327,329.62,19.9702614379085,74.0587581699346,"Ottawa, Ontario",2016,45.4208777,-75.6901106,71.11
18.9546405228758,281.07,21.1848366013072,69.5637254901961,"Walton, Ontario",2016,43.6774951,-81.3013486,348.82
18.9546405228758,281.07,21.1848366013072,69.5637254901961,"Exeter, Ontario",2016,43.3449871,-81.4801081,268.39
18.9546405228758,281.07,21.1848366013072,69.5637254901961,"St. Marys, Ontario",2016,43.2570855,-81.1408629,312.22
18.9167320261438,294.39,19.9702614379085,69.7884967320261,"Winchester, Ontario",2016,45.0928774,-75.35299,79.89
20.26,251.49,21.4096078431373,65.6424183006536,"Woodstock, Ontario",2016,43.1301111,-80.7562977,303.89
19.8688235294118,249.59,21.5277777777778,70.9632679738562,"Inwood, Ontario",2016,42.8180452,-81.9824943,208.86
20.6805882352941,224.03,21.5277777777778,71.3140522875817,"Palmyra, Ontario",2016,42.4417769,-81.7668795,209.82
20.6805882352941,224.03,21.5277777777778,71.3140522875817,"Ridgetown, Ontario",2016,42.4392352,-81.8870513,211.86
20.1541176470588,225.2,21.5277777777778,66.9311111111111,"Talbotville, Ontario",2016,42.8031625,-81.2531447,234.85
20.6805882352941,224.03,20.9577777777778,71.3140522875817,"Chatham, Ontario",2016,42.4057219,-82.1853837,180.83
20.3402614379085,427.81,20.4362745098039,73.3761437908497,"Malden, Ontario",2016,42.2624517,-83.0635175,178.85
20.9524183006536,338.19,20.9577777777778,75.1913725490196,"Merlin, Ontario",2016,42.2408775,-82.2314,189.82
20.9524183006536,338.19,20.9577777777778,75.1913725490196,"Woodslee, Ontario",2016,42.21478,-82.7206993,183.19
14.9871895424837,392.57,17.0586928104575,77.0128758169935,"New Liskeard, Ontario",2017,47.508731,-79.6789029,182
16.131568627451,447.63,19.2957516339869,78.1255555555556,"Arthur, Ontario",2017,43.8309446,-80.5355526,460.95
16.8627450980392,425.68,19.2957516339869,77.3662091503268,"Elora, Ontario",2017,43.681148,-80.429581,377.87
16.7267320261438,652.78,18.1458169934641,81.6450980392157,"Ottawa, Ontario",2017,45.4208777,-75.6901106,71.11
17.1744444444444,445.97,19.0828104575163,76.8356209150327,"Walton, Ontario",2017,43.6774951,-81.3013486,348.82
17.1744444444444,445.97,19.0828104575163,76.8356209150327,"Exeter, Ontario",2017,43.3449871,-81.4801081,268.39
17.1744444444444,445.97,19.0828104575163,76.8356209150327,"St. Marys, Ontario",2017,43.2570855,-81.1408629,312.22
17.1047712418301,582.78,18.1458169934641,81.1566666666667,"Winchester, Ontario",2017,45.0928774,-75.35299,79.89
18.3438562091503,440.05,19.2957516339869,73.3355555555556,"Woodstock, Ontario",2017,43.1301111,-80.7562977,303.89
18.1319607843137,426.18,20.1439869281046,76.8997385620915,"Inwood, Ontario",2017,42.8180452,-81.9824943,208.86
18.8186928104575,403.19,20.1439869281046,76.5275816993464,"Palmyra, Ontario",2017,42.4417769,-81.7668795,209.82
18.8186928104575,403.19,20.1439869281046,76.5275816993464,"Ridgetown, Ontario",2017,42.4392352,-81.8870513,211.86
18.1799346405229,429.23,20.1439869281046,74.6695424836601,"Talbotville, Ontario",2017,42.8031625,-81.2531447,234.85
18.8186928104575,403.19,19.8566666666667,76.5275816993464,"Chatham, Ontario",2017,42.4057219,-82.1853837,180.83
18.7601307189542,372.57,20.0211764705882,76.2262745098039,"Malden, Ontario",2017,42.2624517,-83.0635175,178.85
19.3973202614379,392.67,19.8566666666667,77.572614379085,"Merlin, Ontario",2017,42.2408775,-82.2314,189.82
19.3973202614379,392.67,19.8566666666667,77.572614379085,"Woodslee, Ontario",2017,42.21478,-82.7206993,183.19
18.3843790849673,335.83,19.7670588235294,72.6856862745098,"Arthur, Ontario",2018,43.8309446,-80.5355526,460.95
18.3843790849673,335.83,19.8386274509804,72.6856862745098,"Dundalk, Ontario",2018,44.1691536,-80.3965759,519.87
19.1662091503268,376.68,19.7670588235294,72.8862091503268,"Elora, Ontario",2018,43.681148,-80.429581,377.87
18.1633333333333,399.77,19.7482352941176,78.6677777777778,"Ottawa, Ontario",2018,45.4208777,-75.6901106,71.11
19.1312418300654,280.95,19.7055555555556,73.1674509803922,"Port Hope, Ontario",2018,43.9515755,-78.2939704,85.01
19.1433986928105,370.18,19.6866013071895,73.4805882352941,"Walton, Ontario",2018,43.6774951,-81.3013486,348.82
19.1433986928105,370.18,19.6866013071895,73.4805882352941,"Exeter, Ontario",2018,43.3449871,-81.4801081,268.39
19.1433986928105,370.18,19.6866013071895,73.4805882352941,"St. Marys, Ontario",2018,43.2570855,-81.1408629,312.22
18.603137254902,380.9,19.7482352941176,78.6312418300654,"Winchester, Ontario",2018,45.0928774,-75.35299,79.89
20.3796732026144,406.67,19.7670588235294,70.9092810457516,"Woodstock, Ontario",2018,43.1301111,-80.7562977,303.89
19.7955555555556,369.52,19.5339215686275,75.7623529411765,"Inwood, Ontario",2018,42.8180452,-81.9824943,208.86
20.386862745098,430.67,19.5339215686275,77.2975816993464,"Palmyra, Ontario",2018,42.4417769,-81.7668795,209.82
20.386862745098,430.67,19.5339215686275,77.2975816993464,"Ridgetown, Ontario",2018,42.4392352,-81.8870513,211.86
20.1598039215686,404.12,19.5339215686275,72.6643790849673,"Talbotville, Ontario",2018,42.8031625,-81.2531447,234.85
20.386862745098,430.67,19.4983006535948,77.2975816993464,"Chatham, Ontario",2018,42.4057219,-82.1853837,180.83
20.2218300653595,448.71,19.2676470588235,78.281568627451,"Malden, Ontario",2018,42.2624517,-83.0635175,178.85
20.7626797385621,466.96,19.4983006535948,79.2734640522876,"Merlin, Ontario",2018,42.2408775,-82.2314,189.82
20.7626797385621,466.96,19.4983006535948,79.2734640522876,"Woodslee, Ontario",2018,42.21478,-82.7206993,183.19
16.5805882352941,238.87,18.9973202614379,74.502091503268,"Dundalk, Ontario",2019,44.1691536,-80.3965759,519.87
17.5028104575163,292.34,19.3783660130719,74.4072549019608,"Elora, Ontario",2019,43.681148,-80.429581,377.87
17.5739869281046,290.92,19.2645098039216,74.3213725490196,"Brussels, Ontario",2019,43.7433558,-81.2506263,340.87
16.5614379084967,409.22,18.9134640522876,78.816862745098,"Ottawa, Ontario",2019,45.4208777,-75.6901106,71.11
17.3635947712418,292.19,18.8556862745098,74.7928104575163,"Port Hope, Ontario",2019,43.9515755,-78.2939704,85.01
17.5739869281046,290.92,19.2645098039216,74.3213725490196,"Exeter, Ontario",2019,43.3449871,-81.4801081,268.39
17.5739869281046,290.92,19.2645098039216,74.3213725490196,"St. Marys, Ontario",2019,43.2570855,-81.1408629,312.22
17.0821568627451,374.45,18.9134640522876,78.2254248366013,"Winchester, Ontario",2019,45.0928774,-75.35299,79.89
18.8466013071895,418.76,19.3783660130719,72.6843790849673,"Woodstock, Ontario",2019,43.1301111,-80.7562977,303.89
18.208954248366,381.11,19.7932026143791,77.2290849673203,"Inwood, Ontario",2019,42.8180452,-81.9824943,208.86
19.1544444444444,447.22,19.7932026143791,77.8533986928105,"Palmyra, Ontario",2019,42.4417769,-81.7668795,209.82
18.6311111111111,406.23,19.7932026143791,74.0816339869281,"Talbotville, Ontario",2019,42.8031625,-81.2531447,234.85
19.1544444444444,447.22,19.3711111111111,77.8533986928105,"Chatham, Ontario",2019,42.4057219,-82.1853837,180.83
19.0143137254902,433.98,18.8722222222222,78.4586274509804,"Malden, Ontario",2019,42.2624517,-83.0635175,178.85
19.7876470588235,401.41,19.3711111111111,78.7726797385621,"Woodslee, Ontario",2019,42.21478,-82.7206993,183.19
16.0358823529412,249.28,17.8869281045752,70.6817647058824,"New Liskeard, Ontario",2020,47.508731,-79.6789029,182
17.5399346405229,359.29,20.8369281045752,70.7981045751634,"Arthur, Ontario",2020,43.8309446,-80.5355526,460.95
17.5399346405229,359.29,20.0500653594771,70.7981045751634,"Dundalk, Ontario",2020,44.1691536,-80.3965759,519.87
18.8905882352941,226.14,20.4982352941176,69.6522875816993,"Port Hope, Ontario",2020,43.9515755,-78.2939704,85.01
18.6195424836601,264.7,20.8341830065359,68.833660130719,"Walton, Ontario",2020,43.6774951,-81.3013486,348.82
18.6195424836601,264.7,20.8341830065359,68.833660130719,"Exeter, Ontario",2020,43.3449871,-81.4801081,268.39
18.1311111111111,316.13,19.4657516339869,72.9152941176471,"Winchester, Ontario",2020,45.0928774,-75.35299,79.89
19.8070588235294,215.15,20.8369281045752,65.0909803921569,"Woodstock, Ontario",2020,43.1301111,-80.7562977,303.89
19.7460130718954,187.81,21.1964705882353,65.6014379084967,"Talbotville, Ontario",2020,42.8031625,-81.2531447,234.85
17.7851633986928,426.75,19.5734640522876,70.9957516339869,"Arthur, Ontario",2021,43.8309446,-80.5355526,460.95
17.7851633986928,426.75,19.1373202614379,70.9957516339869,"Dundalk, Ontario",2021,44.1691536,-80.3965759,519.87
18.7457516339869,386.08,19.5734640522876,68.4860784313725,"Elora, Ontario",2021,43.681148,-80.429581,377.87
18.9711764705882,343.11,19.7250326797386,68.3194117647059,"Brussels, Ontario",2021,43.7433558,-81.2506263,340.87
18.117385620915,398.32,18.6171241830065,74.667908496732,"Ottawa, Ontario",2021,45.4208777,-75.6901106,71.11
19.0113071895425,273.87,18.9460130718954,69.5737908496732,"Port Hope, Ontario",2021,43.9515755,-78.2939704,85.01
18.9711764705882,343.11,19.7250326797386,68.3194117647059,"Exeter, Ontario",2021,43.3449871,-81.4801081,268.39
18.9711764705882,343.11,19.7250326797386,68.3194117647059,"St. Marys, Ontario",2021,43.2570855,-81.1408629,312.22
19.0724183006536,297.26,18.6171241830065,69.5462091503268,"Winchester, Ontario",2021,45.0928774,-75.35299,79.89
20.3003921568627,250.99,19.5734640522876,63.2316993464052,"Woodstock, Ontario",2021,43.1301111,-80.7562977,303.89
20.346339869281,225.12,20.0381699346405,65.3752941176471,"Inwood, Ontario",2021,42.8180452,-81.9824943,208.86
20.8349019607843,186.11,20.0381699346405,66.5211111111111,"Palmyra, Ontario",2021,42.4417769,-81.7668795,209.82
20.8349019607843,186.11,20.0381699346405,66.5211111111111,"Ridgetown, Ontario",2021,42.4392352,-81.8870513,211.86
20.2271895424837,231.03,20.0381699346405,63.9830718954248,"Talbotville, Ontario",2021,42.8031625,-81.2531447,234.85
20.8349019607843,186.11,19.7584967320261,66.5211111111111,"Chatham, Ontario",2021,42.4057219,-82.1853837,180.83
19.9847712418301,548.72,19.5032679738562,72.8222875816993,"Malden, Ontario",2021,42.2624517,-83.0635175,178.85
20.7643137254902,378.45,19.7584967320261,72.732614379085,"Merlin, Ontario",2021,42.2408775,-82.2314,189.82
20.7643137254902,378.45,19.7584967320261,72.732614379085,"Woodslee, Ontario",2021,42.21478,-82.7206993,183.19
